timestamp,date,hour
2023-08-21 05:11:15.372000+00:00,2023-08-21,5.18
2023-08-21 03:18:44.047000+00:00,2023-08-21,3.3
2023-08-21 01:59:29.298000+00:00,2023-08-21,1.98
2023-08-21 01:59:27.154000+00:00,2023-08-21,1.98
2023-08-21 01:19:15.312000+00:00,2023-08-21,1.32
2023-08-21 00:19:11.664000+00:00,2023-08-21,0.32
2023-08-21 00:18:00.118000+00:00,2023-08-21,0.3
2023-08-21 00:17:45.958000+00:00,2023-08-21,0.28
2023-08-21 00:17:43.998000+00:00,2023-08-21,0.28
2023-08-21 00:17:27.123000+00:00,2023-08-21,0.28
2023-08-21 00:17:16.877000+00:00,2023-08-21,0.28
2023-08-21 00:17:08.114000+00:00,2023-08-21,0.28
2023-08-21 00:16:49.242000+00:00,2023-08-21,0.27
2023-08-21 00:16:40.442000+00:00,2023-08-21,0.27
2023-08-21 00:16:31.992000+00:00,2023-08-21,0.27
2023-08-21 00:15:57.041000+00:00,2023-08-21,0.25
2023-08-21 00:15:52.293000+00:00,2023-08-21,0.25
2023-08-20 22:56:38.269000+00:00,2023-08-20,22.93
2023-08-20 22:48:31.267000+00:00,2023-08-20,22.8
2023-08-20 22:48:29.478000+00:00,2023-08-20,22.8
2023-08-20 22:36:40.739000+00:00,2023-08-20,22.6
2023-08-20 22:21:07.791000+00:00,2023-08-20,22.35
2023-08-20 22:21:02.294000+00:00,2023-08-20,22.35
2023-08-20 19:21:14.516000+00:00,2023-08-20,19.35
2023-08-20 19:21:10.329000+00:00,2023-08-20,19.35
2023-08-20 19:20:28.699000+00:00,2023-08-20,19.33
2023-08-20 19:20:25.178000+00:00,2023-08-20,19.33
2023-08-20 19:19:42.767000+00:00,2023-08-20,19.32
2023-08-20 19:19:29.113000+00:00,2023-08-20,19.32
2023-08-20 19:13:53.694000+00:00,2023-08-20,19.22
2023-08-20 19:13:36.668000+00:00,2023-08-20,19.22
2023-08-20 19:13:21.457000+00:00,2023-08-20,19.22
2023-08-20 19:12:59.979000+00:00,2023-08-20,19.2
2023-08-20 19:11:21.848000+00:00,2023-08-20,19.18
2023-08-20 19:09:56.548000+00:00,2023-08-20,19.15
2023-08-20 19:09:53.849000+00:00,2023-08-20,19.15
2023-08-20 19:09:40.407000+00:00,2023-08-20,19.15
2023-08-20 19:08:48.401000+00:00,2023-08-20,19.13
2023-08-20 19:08:36.965000+00:00,2023-08-20,19.13
2023-08-20 19:08:21.848000+00:00,2023-08-20,19.13
2023-08-20 19:08:20.690000+00:00,2023-08-20,19.13
2023-08-20 19:06:42.380000+00:00,2023-08-20,19.1
2023-08-20 19:06:30.523000+00:00,2023-08-20,19.1
2023-08-20 19:06:28.463000+00:00,2023-08-20,19.1
2023-08-20 19:05:22.284000+00:00,2023-08-20,19.08
2023-08-20 19:05:17.934000+00:00,2023-08-20,19.08
2023-08-20 19:04:47.875000+00:00,2023-08-20,19.07
2023-08-20 19:04:02.290000+00:00,2023-08-20,19.07
2023-08-20 18:59:53.054000+00:00,2023-08-20,18.98
2023-08-20 18:59:31.751000+00:00,2023-08-20,18.98
2023-08-20 18:59:23.969000+00:00,2023-08-20,18.98
2023-08-20 18:59:21.164000+00:00,2023-08-20,18.98
2023-08-20 18:58:39.632000+00:00,2023-08-20,18.97
2023-08-20 18:58:32.583000+00:00,2023-08-20,18.97
2023-08-20 18:57:55.698000+00:00,2023-08-20,18.95
2023-08-20 18:57:45.542000+00:00,2023-08-20,18.95
2023-08-20 18:57:16.214000+00:00,2023-08-20,18.95
2023-08-20 18:55:17.205000+00:00,2023-08-20,18.92
2023-08-20 18:54:59.848000+00:00,2023-08-20,18.9
2023-08-20 18:54:47.424000+00:00,2023-08-20,18.9
2023-08-20 18:54:12.936000+00:00,2023-08-20,18.9
2023-08-20 18:53:52.462000+00:00,2023-08-20,18.88
2023-08-20 18:53:49.463000+00:00,2023-08-20,18.88
2023-08-20 18:53:36.742000+00:00,2023-08-20,18.88
2023-08-20 18:52:20.997000+00:00,2023-08-20,18.87
2023-08-20 18:52:17.661000+00:00,2023-08-20,18.87
2023-08-20 18:52:09.906000+00:00,2023-08-20,18.87
2023-08-20 18:51:46.250000+00:00,2023-08-20,18.85
2023-08-20 18:51:36.663000+00:00,2023-08-20,18.85
2023-08-20 18:51:23.522000+00:00,2023-08-20,18.85
2023-08-20 18:51:16.473000+00:00,2023-08-20,18.85
2023-08-20 18:50:59.387000+00:00,2023-08-20,18.83
2023-08-20 18:50:39.717000+00:00,2023-08-20,18.83
2023-08-20 18:38:13.700000+00:00,2023-08-20,18.63
2023-08-20 18:38:08.778000+00:00,2023-08-20,18.63
2023-08-20 18:38:01.802000+00:00,2023-08-20,18.63
2023-08-20 18:37:44.242000+00:00,2023-08-20,18.62
2023-08-20 18:36:05.276000+00:00,2023-08-20,18.6
2023-08-20 18:35:50.248000+00:00,2023-08-20,18.58
2023-08-20 18:35:44.652000+00:00,2023-08-20,18.58
2023-08-20 04:50:52.509000+00:00,2023-08-20,4.83
2023-08-20 04:50:48.133000+00:00,2023-08-20,4.83
2023-08-20 04:50:15.244000+00:00,2023-08-20,4.83
2023-08-20 02:57:29+00:00,2023-08-20,2.95
2023-08-20 02:55:12.299000+00:00,2023-08-20,2.92
2023-08-20 02:54:18.185000+00:00,2023-08-20,2.9
2023-08-20 02:32:26.815000+00:00,2023-08-20,2.53
2023-08-20 01:43:01.774000+00:00,2023-08-20,1.72
2023-08-20 01:42:56.920000+00:00,2023-08-20,1.7
2023-08-20 01:41:12.956000+00:00,2023-08-20,1.68
2023-08-20 01:25:47.542000+00:00,2023-08-20,1.42
2023-08-20 01:24:51.694000+00:00,2023-08-20,1.4
2023-08-20 01:24:48.471000+00:00,2023-08-20,1.4
2023-08-20 01:23:58.022000+00:00,2023-08-20,1.38
2023-08-20 01:21:48.811000+00:00,2023-08-20,1.35
2023-08-20 01:11:17.140000+00:00,2023-08-20,1.18
2023-08-20 01:11:12.247000+00:00,2023-08-20,1.18
2023-08-20 01:11:06.653000+00:00,2023-08-20,1.18
2023-08-20 01:11:01.042000+00:00,2023-08-20,1.18
2023-08-19 23:04:18.801000+00:00,2023-08-19,23.07
2023-08-19 22:51:21.353000+00:00,2023-08-19,22.85
2023-08-19 22:39:01.949000+00:00,2023-08-19,22.65
2023-08-19 21:59:49.381000+00:00,2023-08-19,21.98
2023-08-19 21:59:34.976000+00:00,2023-08-19,21.98
2023-08-19 21:59:32.725000+00:00,2023-08-19,21.98
2023-08-19 20:28:22.844000+00:00,2023-08-19,20.47
2023-08-19 20:28:15.211000+00:00,2023-08-19,20.47
2023-08-19 20:27:58.439000+00:00,2023-08-19,20.45
2023-08-19 20:26:57.719000+00:00,2023-08-19,20.43
2023-08-19 20:26:53.235000+00:00,2023-08-19,20.43
2023-08-19 20:21:45.432000+00:00,2023-08-19,20.35
2023-08-19 20:21:39.450000+00:00,2023-08-19,20.35
2023-08-19 20:09:33.753000+00:00,2023-08-19,20.15
2023-08-19 20:08:33.055000+00:00,2023-08-19,20.13
2023-08-19 20:03:02.727000+00:00,2023-08-19,20.05
2023-08-19 17:44:24.560000+00:00,2023-08-19,17.73
2023-08-19 17:44:21.343000+00:00,2023-08-19,17.73
2023-08-19 17:43:02.308000+00:00,2023-08-19,17.72
2023-08-19 17:31:08.853000+00:00,2023-08-19,17.52
2023-08-19 17:30:11.112000+00:00,2023-08-19,17.5
2023-08-19 17:29:44.788000+00:00,2023-08-19,17.48
2023-08-19 17:28:56.424000+00:00,2023-08-19,17.47
2023-08-19 17:28:33.953000+00:00,2023-08-19,17.47
2023-08-19 17:26:39.693000+00:00,2023-08-19,17.43
2023-08-19 17:26:38.608000+00:00,2023-08-19,17.43
2023-08-19 17:21:30.722000+00:00,2023-08-19,17.35
2023-08-19 17:19:53.782000+00:00,2023-08-19,17.32
2023-08-19 17:19:44.954000+00:00,2023-08-19,17.32
2023-08-19 17:07:14.482000+00:00,2023-08-19,17.12
2023-08-19 17:07:10.825000+00:00,2023-08-19,17.12
2023-08-19 16:02:24.738000+00:00,2023-08-19,16.03
2023-08-19 09:00:40.402000+00:00,2023-08-19,9.0
2023-08-19 08:44:31.927000+00:00,2023-08-19,8.73
2023-08-19 04:52:09.737000+00:00,2023-08-19,4.87
2023-08-19 04:51:51.643000+00:00,2023-08-19,4.85
2023-08-19 04:36:50.551000+00:00,2023-08-19,4.6
2023-08-19 04:36:48.112000+00:00,2023-08-19,4.6
2023-08-19 04:34:01.104000+00:00,2023-08-19,4.57
2023-08-19 04:33:40.338000+00:00,2023-08-19,4.55
2023-08-19 04:31:54.404000+00:00,2023-08-19,4.52
2023-08-19 04:31:48.198000+00:00,2023-08-19,4.52
2023-08-19 03:55:08.896000+00:00,2023-08-19,3.92
2023-08-19 03:43:04.475000+00:00,2023-08-19,3.72
2023-08-19 03:43:01.518000+00:00,2023-08-19,3.72
2023-08-19 03:42:52.387000+00:00,2023-08-19,3.7
2023-08-19 03:42:19.878000+00:00,2023-08-19,3.7
2023-08-19 03:42:06.273000+00:00,2023-08-19,3.7
2023-08-19 03:38:29.148000+00:00,2023-08-19,3.63
2023-08-19 03:38:24.531000+00:00,2023-08-19,3.63
2023-08-19 03:38:16.324000+00:00,2023-08-19,3.63
2023-08-19 03:37:52.569000+00:00,2023-08-19,3.62
2023-08-19 03:37:45.798000+00:00,2023-08-19,3.62
2023-08-19 03:37:35.027000+00:00,2023-08-19,3.62
2023-08-19 03:36:58.478000+00:00,2023-08-19,3.6
2023-08-19 03:35:26.758000+00:00,2023-08-19,3.58
2023-08-19 03:35:17.376000+00:00,2023-08-19,3.58
2023-08-19 03:35:10.447000+00:00,2023-08-19,3.58
2023-08-19 03:34:18.479000+00:00,2023-08-19,3.57
2023-08-19 03:33:22.214000+00:00,2023-08-19,3.55
2023-08-19 03:32:45.982000+00:00,2023-08-19,3.53
2023-08-19 03:32:41.459000+00:00,2023-08-19,3.53
2023-08-19 03:32:10.151000+00:00,2023-08-19,3.53
2023-08-19 03:31:44.915000+00:00,2023-08-19,3.52
2023-08-19 03:29:05.815000+00:00,2023-08-19,3.48
2023-08-19 03:21:04.640000+00:00,2023-08-19,3.35
2023-08-19 03:20:44.497000+00:00,2023-08-19,3.33
2023-08-19 03:13:49.721000+00:00,2023-08-19,3.22
2023-08-19 03:12:39.738000+00:00,2023-08-19,3.2
2023-08-19 02:48:51.993000+00:00,2023-08-19,2.8
2023-08-19 02:28:13.645000+00:00,2023-08-19,2.47
2023-08-19 02:14:23.040000+00:00,2023-08-19,2.23
2023-08-19 02:01:09.795000+00:00,2023-08-19,2.02
2023-08-19 01:52:52.292000+00:00,2023-08-19,1.87
2023-08-19 01:52:19.414000+00:00,2023-08-19,1.87
2023-08-18 23:31:19.958000+00:00,2023-08-18,23.52
2023-08-18 23:30:47.776000+00:00,2023-08-18,23.5
2023-08-18 23:30:43.236000+00:00,2023-08-18,23.5
2023-08-18 23:30:36.612000+00:00,2023-08-18,23.5
2023-08-18 23:19:47.113000+00:00,2023-08-18,23.32
2023-08-18 23:19:40.402000+00:00,2023-08-18,23.32
2023-08-18 23:19:38.647000+00:00,2023-08-18,23.32
2023-08-18 22:49:08.356000+00:00,2023-08-18,22.82
2023-08-18 22:18:57.724000+00:00,2023-08-18,22.3
2023-08-18 22:11:22.445000+00:00,2023-08-18,22.18
2023-08-18 21:40:45.424000+00:00,2023-08-18,21.67
2023-08-18 19:35:50.770000+00:00,2023-08-18,19.58
2023-08-18 19:33:32.812000+00:00,2023-08-18,19.55
2023-08-18 19:32:04.740000+00:00,2023-08-18,19.53
2023-08-18 19:28:05.729000+00:00,2023-08-18,19.47
2023-08-18 19:21:44.301000+00:00,2023-08-18,19.35
2023-08-18 19:21:24.317000+00:00,2023-08-18,19.35
2023-08-18 19:20:59.401000+00:00,2023-08-18,19.33
2023-08-18 18:46:10.582000+00:00,2023-08-18,18.77
2023-08-18 18:45:54.691000+00:00,2023-08-18,18.75
2023-08-18 18:45:50.249000+00:00,2023-08-18,18.75
2023-08-18 18:43:28.940000+00:00,2023-08-18,18.72
2023-08-18 18:42:32.613000+00:00,2023-08-18,18.7
2023-08-18 18:42:22.680000+00:00,2023-08-18,18.7
2023-08-18 18:04:33.529000+00:00,2023-08-18,18.07
2023-08-18 07:05:06.959000+00:00,2023-08-18,7.08
2023-08-18 07:04:30.505000+00:00,2023-08-18,7.07
2023-08-18 06:41:46.914000+00:00,2023-08-18,6.68
2023-08-18 06:05:51.420000+00:00,2023-08-18,6.08
2023-08-18 05:15:08.044000+00:00,2023-08-18,5.25
2023-08-18 04:48:22.350000+00:00,2023-08-18,4.8
2023-08-18 03:56:42.068000+00:00,2023-08-18,3.93
2023-08-18 03:52:10.542000+00:00,2023-08-18,3.87
2023-08-18 03:52:02.513000+00:00,2023-08-18,3.87
2023-08-18 03:51:57.593000+00:00,2023-08-18,3.85
2023-08-18 03:51:42.369000+00:00,2023-08-18,3.85
2023-08-18 03:51:22.450000+00:00,2023-08-18,3.85
2023-08-18 01:42:55.677000+00:00,2023-08-18,1.7
2023-08-18 01:42:05.501000+00:00,2023-08-18,1.7
2023-08-18 01:36:52.759000+00:00,2023-08-18,1.6
2023-08-18 01:36:43.149000+00:00,2023-08-18,1.6
2023-08-18 01:28:13.738000+00:00,2023-08-18,1.47
2023-08-18 01:28:08.838000+00:00,2023-08-18,1.47
2023-08-18 01:27:21.155000+00:00,2023-08-18,1.45
2023-08-18 00:22:56.595000+00:00,2023-08-18,0.37
2023-08-18 00:18:41.493000+00:00,2023-08-18,0.3
2023-08-18 00:17:09.435000+00:00,2023-08-18,0.28
2023-08-18 00:16:59.336000+00:00,2023-08-18,0.27
2023-08-18 00:15:58.681000+00:00,2023-08-18,0.25
2023-08-18 00:15:49.818000+00:00,2023-08-18,0.25
2023-08-18 00:15:27.573000+00:00,2023-08-18,0.25
2023-08-18 00:14:59.765000+00:00,2023-08-18,0.23
2023-08-18 00:13:11.854000+00:00,2023-08-18,0.22
2023-08-18 00:12:57.389000+00:00,2023-08-18,0.2
2023-08-18 00:12:55.489000+00:00,2023-08-18,0.2
2023-08-18 00:12:30.706000+00:00,2023-08-18,0.2
2023-08-18 00:06:14.868000+00:00,2023-08-18,0.1
2023-08-17 22:42:35.263000+00:00,2023-08-17,22.7
2023-08-17 22:42:24.422000+00:00,2023-08-17,22.7
2023-08-17 22:42:06.159000+00:00,2023-08-17,22.7
2023-08-17 22:41:38.738000+00:00,2023-08-17,22.68
2023-08-17 22:41:19.706000+00:00,2023-08-17,22.68
2023-08-17 22:40:44.561000+00:00,2023-08-17,22.67
2023-08-17 22:40:32.181000+00:00,2023-08-17,22.67
2023-08-17 22:36:51.812000+00:00,2023-08-17,22.6
2023-08-17 22:36:39.494000+00:00,2023-08-17,22.6
2023-08-17 22:36:07.228000+00:00,2023-08-17,22.6
2023-08-17 22:35:23.316000+00:00,2023-08-17,22.58
2023-08-17 22:35:21.032000+00:00,2023-08-17,22.58
2023-08-17 22:31:57.461000+00:00,2023-08-17,22.52
2023-08-17 21:54:39.912000+00:00,2023-08-17,21.9
2023-08-17 21:47:24.894000+00:00,2023-08-17,21.78
2023-08-17 21:47:03.832000+00:00,2023-08-17,21.78
2023-08-17 21:46:26.876000+00:00,2023-08-17,21.77
2023-08-17 21:46:10.246000+00:00,2023-08-17,21.77
2023-08-17 21:41:25.970000+00:00,2023-08-17,21.68
2023-08-17 21:33:20.684000+00:00,2023-08-17,21.55
2023-08-17 21:33:17.840000+00:00,2023-08-17,21.55
2023-08-17 21:31:05.576000+00:00,2023-08-17,21.52
2023-08-17 21:30:35.048000+00:00,2023-08-17,21.5
2023-08-17 21:28:29.978000+00:00,2023-08-17,21.47
2023-08-17 21:20:33.552000+00:00,2023-08-17,21.33
2023-08-17 21:20:29.190000+00:00,2023-08-17,21.33
2023-08-17 21:19:19.018000+00:00,2023-08-17,21.32
2023-08-17 20:25:30.571000+00:00,2023-08-17,20.42
2023-08-17 19:51:29.207000+00:00,2023-08-17,19.85
2023-08-17 19:37:13.034000+00:00,2023-08-17,19.62
2023-08-17 19:37:05.195000+00:00,2023-08-17,19.62
2023-08-17 19:36:44.974000+00:00,2023-08-17,19.6
2023-08-17 19:36:40.602000+00:00,2023-08-17,19.6
2023-08-17 19:36:15.730000+00:00,2023-08-17,19.6
2023-08-17 19:35:17.063000+00:00,2023-08-17,19.58
2023-08-17 19:33:51.670000+00:00,2023-08-17,19.55
2023-08-17 19:33:46.947000+00:00,2023-08-17,19.55
2023-08-17 19:33:17.200000+00:00,2023-08-17,19.55
2023-08-17 19:32:59.385000+00:00,2023-08-17,19.53
2023-08-17 19:32:56.374000+00:00,2023-08-17,19.53
2023-08-17 19:32:51.872000+00:00,2023-08-17,19.53
2023-08-17 19:32:16.323000+00:00,2023-08-17,19.53
2023-08-17 19:31:35.841000+00:00,2023-08-17,19.52
2023-08-17 19:31:23.558000+00:00,2023-08-17,19.52
2023-08-17 19:31:20.281000+00:00,2023-08-17,19.52
2023-08-17 19:29:55.542000+00:00,2023-08-17,19.48
2023-08-17 19:27:52.548000+00:00,2023-08-17,19.45
2023-08-17 19:27:27.088000+00:00,2023-08-17,19.45
2023-08-17 19:26:57.991000+00:00,2023-08-17,19.43
2023-08-17 19:26:54.128000+00:00,2023-08-17,19.43
2023-08-17 19:26:25.427000+00:00,2023-08-17,19.43
2023-08-17 19:26:00.837000+00:00,2023-08-17,19.43
2023-08-17 19:25:14.992000+00:00,2023-08-17,19.42
2023-08-17 19:24:59.810000+00:00,2023-08-17,19.4
2023-08-17 19:24:35.634000+00:00,2023-08-17,19.4
2023-08-17 19:23:14.454000+00:00,2023-08-17,19.38
2023-08-17 19:22:23.333000+00:00,2023-08-17,19.37
2023-08-17 19:22:20.475000+00:00,2023-08-17,19.37
2023-08-17 19:22:11.446000+00:00,2023-08-17,19.37
2023-08-17 19:21:14.534000+00:00,2023-08-17,19.35
2023-08-17 19:20:47.006000+00:00,2023-08-17,19.33
2023-08-17 19:20:36.248000+00:00,2023-08-17,19.33
2023-08-17 19:20:27.359000+00:00,2023-08-17,19.33
2023-08-17 19:19:59.213000+00:00,2023-08-17,19.32
2023-08-17 19:19:55.672000+00:00,2023-08-17,19.32
2023-08-17 19:19:49.305000+00:00,2023-08-17,19.32
2023-08-17 19:19:42.063000+00:00,2023-08-17,19.32
2023-08-17 19:18:55.219000+00:00,2023-08-17,19.3
2023-08-17 19:18:16.680000+00:00,2023-08-17,19.3
2023-08-17 19:18:05.334000+00:00,2023-08-17,19.3
2023-08-17 19:17:40.109000+00:00,2023-08-17,19.28
2023-08-17 19:17:29.597000+00:00,2023-08-17,19.28
2023-08-17 19:17:23.812000+00:00,2023-08-17,19.28
2023-08-17 19:16:23.622000+00:00,2023-08-17,19.27
2023-08-17 19:16:19.109000+00:00,2023-08-17,19.27
2023-08-17 19:16:15.735000+00:00,2023-08-17,19.27
2023-08-17 19:08:16.401000+00:00,2023-08-17,19.13
2023-08-17 19:07:26.974000+00:00,2023-08-17,19.12
2023-08-17 19:07:15.399000+00:00,2023-08-17,19.12
2023-08-17 19:06:38.647000+00:00,2023-08-17,19.1
2023-08-17 19:05:41.810000+00:00,2023-08-17,19.08
2023-08-17 19:04:30.388000+00:00,2023-08-17,19.07
2023-08-17 19:04:26.892000+00:00,2023-08-17,19.07
2023-08-17 18:57:57.102000+00:00,2023-08-17,18.95
2023-08-17 18:56:59.483000+00:00,2023-08-17,18.93
2023-08-17 18:56:13.863000+00:00,2023-08-17,18.93
2023-08-17 18:56:05.725000+00:00,2023-08-17,18.93
2023-08-17 18:55:54.047000+00:00,2023-08-17,18.92
2023-08-17 18:55:46.624000+00:00,2023-08-17,18.92
2023-08-17 18:55:31.516000+00:00,2023-08-17,18.92
2023-08-17 18:54:58.655000+00:00,2023-08-17,18.9
2023-08-17 18:54:55.135000+00:00,2023-08-17,18.9
2023-08-17 18:54:42.053000+00:00,2023-08-17,18.9
2023-08-17 18:54:35.383000+00:00,2023-08-17,18.9
2023-08-17 18:54:25.386000+00:00,2023-08-17,18.9
2023-08-17 18:54:09.928000+00:00,2023-08-17,18.9
2023-08-17 18:54:06.265000+00:00,2023-08-17,18.9
2023-08-17 18:54:00.435000+00:00,2023-08-17,18.9
2023-08-17 18:53:52.613000+00:00,2023-08-17,18.88
2023-08-17 18:53:40.177000+00:00,2023-08-17,18.88
2023-08-17 18:53:35.176000+00:00,2023-08-17,18.88
2023-08-17 18:53:07.700000+00:00,2023-08-17,18.88
2023-08-17 18:52:13.519000+00:00,2023-08-17,18.87
2023-08-17 18:51:56.828000+00:00,2023-08-17,18.85
2023-08-17 18:51:22.972000+00:00,2023-08-17,18.85
2023-08-17 18:51:18.218000+00:00,2023-08-17,18.85
2023-08-17 18:45:11.359000+00:00,2023-08-17,18.75
2023-08-17 18:43:51.977000+00:00,2023-08-17,18.72
2023-08-17 18:43:47.987000+00:00,2023-08-17,18.72
2023-08-17 18:40:34.509000+00:00,2023-08-17,18.67
2023-08-17 18:39:26.988000+00:00,2023-08-17,18.65
2023-08-17 18:39:22.240000+00:00,2023-08-17,18.65
2023-08-17 18:39:14.113000+00:00,2023-08-17,18.65
2023-08-17 18:06:37.146000+00:00,2023-08-17,18.1
2023-08-17 18:06:21.906000+00:00,2023-08-17,18.1
2023-08-17 18:05:08.957000+00:00,2023-08-17,18.08
2023-08-17 18:04:50.563000+00:00,2023-08-17,18.07
2023-08-17 18:03:37.079000+00:00,2023-08-17,18.05
2023-08-17 18:03:16.062000+00:00,2023-08-17,18.05
2023-08-17 18:02:29.955000+00:00,2023-08-17,18.03
2023-08-17 18:01:39.123000+00:00,2023-08-17,18.02
2023-08-17 18:01:20.023000+00:00,2023-08-17,18.02
2023-08-17 18:01:16.532000+00:00,2023-08-17,18.02
2023-08-17 18:01:09.216000+00:00,2023-08-17,18.02
2023-08-17 17:59:49.643000+00:00,2023-08-17,17.98
2023-08-17 17:57:06.314000+00:00,2023-08-17,17.95
2023-08-17 17:56:51.465000+00:00,2023-08-17,17.93
2023-08-17 17:17:50.847000+00:00,2023-08-17,17.28
2023-08-17 17:17:41.941000+00:00,2023-08-17,17.28
2023-08-17 17:17:19.525000+00:00,2023-08-17,17.28
2023-08-17 17:16:59.201000+00:00,2023-08-17,17.27
2023-08-17 16:57:42.672000+00:00,2023-08-17,16.95
2023-08-17 16:57:17.654000+00:00,2023-08-17,16.95
2023-08-17 16:56:23.681000+00:00,2023-08-17,16.93
2023-08-17 16:55:20.868000+00:00,2023-08-17,16.92
2023-08-17 16:53:51.703000+00:00,2023-08-17,16.88
2023-08-17 16:36:36.728000+00:00,2023-08-17,16.6
2023-08-17 16:35:21.689000+00:00,2023-08-17,16.58
2023-08-17 16:35:02.455000+00:00,2023-08-17,16.58
2023-08-17 16:33:31.422000+00:00,2023-08-17,16.55
2023-08-17 16:32:18.216000+00:00,2023-08-17,16.53
2023-08-17 16:32:08.773000+00:00,2023-08-17,16.53
2023-08-17 16:29:20.998000+00:00,2023-08-17,16.48
2023-08-17 16:28:54.470000+00:00,2023-08-17,16.47
2023-08-17 16:14:27.945000+00:00,2023-08-17,16.23
2023-08-17 16:13:35.600000+00:00,2023-08-17,16.22
2023-08-17 16:13:32.001000+00:00,2023-08-17,16.22
2023-08-17 08:31:56.272000+00:00,2023-08-17,8.52
2023-08-17 05:53:22.127000+00:00,2023-08-17,5.88
2023-08-17 05:52:57.448000+00:00,2023-08-17,5.87
2023-08-17 05:52:38.779000+00:00,2023-08-17,5.87
2023-08-17 05:52:33.598000+00:00,2023-08-17,5.87
2023-08-17 05:52:20.892000+00:00,2023-08-17,5.87
