timestamp,date,hour
2023-07-14 20:26:43.509000+00:00,2023-07-14,20.43
2023-07-14 01:03:02.981000+00:00,2023-07-14,1.05
2023-07-13 20:18:04.015000+00:00,2023-07-13,20.3
2023-07-13 16:29:33.488000+00:00,2023-07-13,16.48
2023-07-13 14:17:33.169000+00:00,2023-07-13,14.28
2023-07-13 02:35:46.145000+00:00,2023-07-13,2.58
2023-07-12 19:57:51.585000+00:00,2023-07-12,19.95
2023-07-12 08:21:30.827000+00:00,2023-07-12,8.35
2023-07-12 02:01:05.935000+00:00,2023-07-12,2.02
2023-07-11 20:42:52.611000+00:00,2023-07-11,20.7
2023-07-11 01:33:28.235000+00:00,2023-07-11,1.55
2023-07-11 01:14:39.250000+00:00,2023-07-11,1.23
2023-07-10 23:46:43.075000+00:00,2023-07-10,23.77
2023-07-10 20:36:39.100000+00:00,2023-07-10,20.6
2023-07-10 17:33:32.335000+00:00,2023-07-10,17.55
2023-07-09 22:16:07.708000+00:00,2023-07-09,22.27
2023-07-09 18:39:41.261000+00:00,2023-07-09,18.65
2023-07-09 15:48:01.460000+00:00,2023-07-09,15.8
2023-07-09 04:37:41.012000+00:00,2023-07-09,4.62
2023-07-08 22:36:03.148000+00:00,2023-07-08,22.6
2023-07-08 20:56:30.846000+00:00,2023-07-08,20.93
2023-07-08 17:58:13.506000+00:00,2023-07-08,17.97
2023-07-08 15:56:07.865000+00:00,2023-07-08,15.93
2023-07-08 06:12:21.025000+00:00,2023-07-08,6.2
2023-07-08 05:52:10.040000+00:00,2023-07-08,5.87
2023-07-08 05:47:08.778000+00:00,2023-07-08,5.78
2023-07-08 05:45:31.109000+00:00,2023-07-08,5.75
2023-07-08 02:16:07.093000+00:00,2023-07-08,2.27
2023-07-07 22:19:52.150000+00:00,2023-07-07,22.32
2023-07-07 18:41:46.790000+00:00,2023-07-07,18.68
2023-07-07 05:48:05.944000+00:00,2023-07-07,5.8
2023-07-07 01:10:32.755000+00:00,2023-07-07,1.17
2023-07-06 23:01:27.425000+00:00,2023-07-06,23.02
2023-07-06 21:34:11.759000+00:00,2023-07-06,21.57
2023-07-06 20:49:57.424000+00:00,2023-07-06,20.82
2023-07-06 17:37:53.940000+00:00,2023-07-06,17.62
2023-07-06 11:36:09.853000+00:00,2023-07-06,11.6
2023-07-06 00:04:23.849000+00:00,2023-07-06,0.07
2023-07-05 21:56:59.913000+00:00,2023-07-05,21.93
2023-07-05 20:34:46.060000+00:00,2023-07-05,20.57
2023-07-05 17:44:00.598000+00:00,2023-07-05,17.73
2023-07-05 16:12:22.751000+00:00,2023-07-05,16.2
2023-07-05 08:18:11.332000+00:00,2023-07-05,8.3
2023-07-05 00:03:24.439000+00:00,2023-07-05,0.05
2023-07-04 20:49:35.340000+00:00,2023-07-04,20.82
2023-07-04 18:32:41.141000+00:00,2023-07-04,18.53
2023-07-04 16:54:05.181000+00:00,2023-07-04,16.9
2023-07-03 23:34:25.347000+00:00,2023-07-03,23.57
2023-07-03 21:18:46.452000+00:00,2023-07-03,21.3
2023-07-03 17:42:56.109000+00:00,2023-07-03,17.7
2023-07-03 16:20:24.374000+00:00,2023-07-03,16.33
2023-07-03 01:12:45.906000+00:00,2023-07-03,1.2
2023-06-30 22:19:43.374000+00:00,2023-06-30,22.32
2023-06-30 20:13:34.517000+00:00,2023-06-30,20.22
2023-06-30 16:37:45.154000+00:00,2023-06-30,16.62
2023-06-30 13:56:20.786000+00:00,2023-06-30,13.93
2023-06-30 13:14:57.448000+00:00,2023-06-30,13.23
2023-06-30 02:33:30.699000+00:00,2023-06-30,2.55
2023-06-30 00:17:36.384000+00:00,2023-06-30,0.28
2023-06-29 22:11:20.441000+00:00,2023-06-29,22.18
2023-06-29 18:26:42.688000+00:00,2023-06-29,18.43
2023-06-29 15:45:21.334000+00:00,2023-06-29,15.75
2023-06-29 13:46:25.024000+00:00,2023-06-29,13.77
2023-06-29 01:07:22.686000+00:00,2023-06-29,1.12
2023-06-28 23:23:48.151000+00:00,2023-06-28,23.38
2023-06-28 22:09:14.594000+00:00,2023-06-28,22.15
2023-06-28 17:01:53.236000+00:00,2023-06-28,17.02
2023-06-28 14:56:43.216000+00:00,2023-06-28,14.93
2023-06-28 12:13:17.014000+00:00,2023-06-28,12.22
2023-06-28 11:44:27.693000+00:00,2023-06-28,11.73
2023-06-28 02:07:46.005000+00:00,2023-06-28,2.12
2023-06-28 00:37:22.213000+00:00,2023-06-28,0.62
2023-06-27 23:03:09.296000+00:00,2023-06-27,23.05
2023-06-27 22:07:49.772000+00:00,2023-06-27,22.12
2023-06-27 13:07:09.572000+00:00,2023-06-27,13.12
2023-06-27 10:02:39.814000+00:00,2023-06-27,10.03
2023-06-27 01:03:35.791000+00:00,2023-06-27,1.05
2023-06-26 22:58:54.165000+00:00,2023-06-26,22.97
2023-06-26 21:37:53.120000+00:00,2023-06-26,21.62
2023-06-26 17:23:45.427000+00:00,2023-06-26,17.38
2023-06-26 14:43:49.242000+00:00,2023-06-26,14.72
2023-06-26 11:45:37.103000+00:00,2023-06-26,11.75
2023-06-26 03:16:30.038000+00:00,2023-06-26,3.27
2023-06-26 01:50:01.913000+00:00,2023-06-26,1.83
2023-06-25 23:22:56.870000+00:00,2023-06-25,23.37
2023-06-25 20:49:48.750000+00:00,2023-06-25,20.82
2023-06-25 19:09:25.754000+00:00,2023-06-25,19.15
2023-06-25 16:23:37.931000+00:00,2023-06-25,16.38
2023-06-25 15:39:57.607000+00:00,2023-06-25,15.65
2023-06-25 15:32:00.335000+00:00,2023-06-25,15.53
2023-06-24 23:45:09.773000+00:00,2023-06-24,23.75
2023-06-24 22:42:04.422000+00:00,2023-06-24,22.7
2023-06-24 18:44:07.988000+00:00,2023-06-24,18.73
2023-06-24 12:55:28.044000+00:00,2023-06-24,12.92
2023-06-24 10:41:01.287000+00:00,2023-06-24,10.68
2023-06-24 05:42:27.912000+00:00,2023-06-24,5.7
2023-06-24 01:30:49.183000+00:00,2023-06-24,1.5
2023-06-23 21:17:31.710000+00:00,2023-06-23,21.28
2023-06-23 11:59:58.989000+00:00,2023-06-23,11.98
2023-06-23 10:59:12.632000+00:00,2023-06-23,10.98
2023-06-23 01:52:41.409000+00:00,2023-06-23,1.87
2023-06-22 23:55:07.682000+00:00,2023-06-22,23.92
2023-06-22 21:45:59.699000+00:00,2023-06-22,21.75
2023-06-22 20:34:50.216000+00:00,2023-06-22,20.57
2023-06-22 20:27:03.633000+00:00,2023-06-22,20.45
2023-06-22 14:42:26.660000+00:00,2023-06-22,14.7
2023-06-22 13:31:53.361000+00:00,2023-06-22,13.52
2023-06-22 08:05:33.406000+00:00,2023-06-22,8.08
2023-06-22 02:27:31.045000+00:00,2023-06-22,2.45
2023-06-21 22:26:41.646000+00:00,2023-06-21,22.43
2023-06-21 21:21:58.875000+00:00,2023-06-21,21.35
2023-06-21 10:55:11.621000+00:00,2023-06-21,10.92
2023-06-21 02:30:13.363000+00:00,2023-06-21,2.5
2023-06-21 01:27:06.525000+00:00,2023-06-21,1.45
2023-06-20 07:21:18.488000+00:00,2023-06-20,7.35
2023-06-20 07:20:53.611000+00:00,2023-06-20,7.33
2023-06-20 01:28:20.626000+00:00,2023-06-20,1.47
2023-06-19 23:53:43.600000+00:00,2023-06-19,23.88
2023-06-19 21:36:34.434000+00:00,2023-06-19,21.6
2023-06-19 12:11:38.699000+00:00,2023-06-19,12.18
2023-06-19 09:14:58.303000+00:00,2023-06-19,9.23
2023-06-19 00:34:42.609000+00:00,2023-06-19,0.57
2023-06-18 22:43:30.735000+00:00,2023-06-18,22.72
2023-06-18 20:20:32.289000+00:00,2023-06-18,20.33
2023-06-18 14:04:13.330000+00:00,2023-06-18,14.07
2023-06-17 23:24:05.399000+00:00,2023-06-17,23.4
2023-06-17 21:42:44.324000+00:00,2023-06-17,21.7
2023-06-17 11:55:10.404000+00:00,2023-06-17,11.92
2023-06-17 09:11:11.537000+00:00,2023-06-17,9.18
2023-06-17 07:34:34.622000+00:00,2023-06-17,7.57
2023-06-17 06:25:29.285000+00:00,2023-06-17,6.42
2023-06-17 01:38:31.253000+00:00,2023-06-17,1.63
2023-06-16 13:28:10.264000+00:00,2023-06-16,13.47
2023-06-16 10:40:47.013000+00:00,2023-06-16,10.67
2023-06-16 01:29:57.150000+00:00,2023-06-16,1.48
2023-06-15 22:38:28.450000+00:00,2023-06-15,22.63
2023-06-15 13:11:20.823000+00:00,2023-06-15,13.18
2023-06-15 11:12:42.488000+00:00,2023-06-15,11.2
2023-06-15 01:28:22.609000+00:00,2023-06-15,1.47
2023-06-15 00:00:37.745000+00:00,2023-06-15,0.0
2023-06-14 10:49:09.121000+00:00,2023-06-14,10.82
2023-06-13 23:14:57.191000+00:00,2023-06-13,23.23
2023-06-13 20:47:03.327000+00:00,2023-06-13,20.78
2023-06-13 13:58:26.036000+00:00,2023-06-13,13.97
2023-06-13 09:01:55.388000+00:00,2023-06-13,9.02
2023-06-13 05:27:56.706000+00:00,2023-06-13,5.45
2023-06-13 00:34:48.164000+00:00,2023-06-13,0.57
2023-06-12 22:48:34.205000+00:00,2023-06-12,22.8
2023-06-12 13:41:49.573000+00:00,2023-06-12,13.68
2023-06-12 11:38:29.923000+00:00,2023-06-12,11.63
2023-06-12 10:54:32.656000+00:00,2023-06-12,10.9
2023-06-12 09:16:58.883000+00:00,2023-06-12,9.27
2023-06-12 01:54:38.806000+00:00,2023-06-12,1.9
2023-06-11 22:59:14.848000+00:00,2023-06-11,22.98
2023-06-11 21:24:23.738000+00:00,2023-06-11,21.4
2023-06-11 16:02:36.345000+00:00,2023-06-11,16.03
2023-06-11 14:34:29.891000+00:00,2023-06-11,14.57
2023-06-11 13:40:18.318000+00:00,2023-06-11,13.67
2023-06-10 21:38:51.754000+00:00,2023-06-10,21.63
2023-06-10 13:06:01.332000+00:00,2023-06-10,13.1
2023-06-10 09:03:52.818000+00:00,2023-06-10,9.05
2023-06-09 21:23:34.471000+00:00,2023-06-09,21.38
2023-06-09 19:33:29.729000+00:00,2023-06-09,19.55
2023-06-09 12:23:51.971000+00:00,2023-06-09,12.38
2023-06-09 03:46:49.765000+00:00,2023-06-09,3.77
2023-06-09 00:05:19.842000+00:00,2023-06-09,0.08
2023-06-08 21:27:50.924000+00:00,2023-06-08,21.45
2023-06-08 07:55:54.629000+00:00,2023-06-08,7.92
2023-06-08 00:16:16.620000+00:00,2023-06-08,0.27
2023-06-07 12:59:42.778000+00:00,2023-06-07,12.98
2023-06-07 11:41:09.458000+00:00,2023-06-07,11.68
2023-06-07 00:58:27.125000+00:00,2023-06-07,0.97
2023-06-06 20:45:00.125000+00:00,2023-06-06,20.75
2023-06-06 10:25:13.761000+00:00,2023-06-06,10.42
2023-06-06 09:10:24.586000+00:00,2023-06-06,9.17
2023-06-06 01:31:17.946000+00:00,2023-06-06,1.52
2023-06-05 20:42:41.619000+00:00,2023-06-05,20.7
2023-06-05 13:07:36.273000+00:00,2023-06-05,13.12
2023-06-05 07:41:38.387000+00:00,2023-06-05,7.68
2023-06-05 02:25:36.992000+00:00,2023-06-05,2.42
2023-06-04 00:09:43.234000+00:00,2023-06-04,0.15
2023-06-03 20:47:34.982000+00:00,2023-06-03,20.78
2023-06-03 12:26:03.316000+00:00,2023-06-03,12.43
2023-06-03 10:48:02.257000+00:00,2023-06-03,10.8
2023-06-02 21:03:14.083000+00:00,2023-06-02,21.05
2023-06-02 18:22:07.193000+00:00,2023-06-02,18.37
2023-06-02 17:13:58.196000+00:00,2023-06-02,17.22
2023-06-02 11:46:56.171000+00:00,2023-06-02,11.77
2023-06-02 08:37:03.055000+00:00,2023-06-02,8.62
2023-06-02 03:48:58.230000+00:00,2023-06-02,3.8
2023-06-01 23:00:36.944000+00:00,2023-06-01,23.0
2023-06-01 20:42:04.109000+00:00,2023-06-01,20.7
2023-06-01 13:31:35.580000+00:00,2023-06-01,13.52
2023-05-31 13:23:05.781000+00:00,2023-05-31,13.38
2023-05-31 13:22:22.909000+00:00,2023-05-31,13.37
2023-05-31 11:36:13.984000+00:00,2023-05-31,11.6
2023-05-31 03:57:50.064000+00:00,2023-05-31,3.95
2023-05-31 03:57:24.945000+00:00,2023-05-31,3.95
2023-05-31 02:01:21.630000+00:00,2023-05-31,2.02
2023-05-31 00:29:38.757000+00:00,2023-05-31,0.48
2023-05-30 20:55:29.665000+00:00,2023-05-30,20.92
2023-05-30 08:28:18.953000+00:00,2023-05-30,8.47
2023-05-30 01:04:36.529000+00:00,2023-05-30,1.07
2023-05-29 20:43:41.221000+00:00,2023-05-29,20.72
2023-05-29 12:16:32.434000+00:00,2023-05-29,12.27
2023-05-28 22:54:15.009000+00:00,2023-05-28,22.9
2023-05-28 21:02:23.056000+00:00,2023-05-28,21.03
2023-05-28 13:52:29.052000+00:00,2023-05-28,13.87
2023-05-28 00:21:26.552000+00:00,2023-05-28,0.35
2023-05-27 21:34:10.542000+00:00,2023-05-27,21.57
2023-05-27 12:39:00.847000+00:00,2023-05-27,12.65
2023-05-27 08:59:33.939000+00:00,2023-05-27,8.98
2023-05-27 02:30:13.357000+00:00,2023-05-27,2.5
2023-05-26 23:48:26.220000+00:00,2023-05-26,23.8
2023-05-26 11:19:52.727000+00:00,2023-05-26,11.32
2023-05-26 05:53:42.662000+00:00,2023-05-26,5.88
2023-05-25 23:58:42.773000+00:00,2023-05-25,23.97
2023-05-25 05:43:26.702000+00:00,2023-05-25,5.72
2023-05-24 23:59:46.100000+00:00,2023-05-24,23.98
2023-05-24 12:10:40.095000+00:00,2023-05-24,12.17
2023-05-24 09:15:14.600000+00:00,2023-05-24,9.25
2023-05-23 15:50:39.155000+00:00,2023-05-23,15.83
2023-05-23 13:41:11.101000+00:00,2023-05-23,13.68
2023-05-23 13:35:41.390000+00:00,2023-05-23,13.58
2023-05-23 02:34:25.455000+00:00,2023-05-23,2.57
2023-05-23 00:26:19.144000+00:00,2023-05-23,0.43
2023-05-22 11:28:03.708000+00:00,2023-05-22,11.47
2023-05-22 01:46:57.846000+00:00,2023-05-22,1.77
2023-05-21 19:20:43.992000+00:00,2023-05-21,19.33
2023-05-21 12:35:31.901000+00:00,2023-05-21,12.58
2023-05-20 18:18:37.706000+00:00,2023-05-20,18.3
2023-05-20 08:44:56.801000+00:00,2023-05-20,8.73
2023-05-19 21:51:53.164000+00:00,2023-05-19,21.85
2023-05-19 05:18:55.101000+00:00,2023-05-19,5.3
2023-05-19 02:53:14.806000+00:00,2023-05-19,2.88
2023-05-18 23:50:29.848000+00:00,2023-05-18,23.83
2023-05-18 10:31:43.474000+00:00,2023-05-18,10.52
2023-05-18 00:35:49.705000+00:00,2023-05-18,0.58
2023-05-17 18:44:53.826000+00:00,2023-05-17,18.73
2023-05-17 11:51:22.122000+00:00,2023-05-17,11.85
2023-05-17 01:58:29.735000+00:00,2023-05-17,1.97
2023-05-16 23:36:37.319000+00:00,2023-05-16,23.6
2023-05-16 06:10:47.097000+00:00,2023-05-16,6.17
2023-05-15 23:30:40.692000+00:00,2023-05-15,23.5
2023-05-15 12:58:37.345000+00:00,2023-05-15,12.97
2023-05-15 01:41:03.329000+00:00,2023-05-15,1.68
2023-05-14 22:48:24.947000+00:00,2023-05-14,22.8
2023-05-14 20:44:38.649000+00:00,2023-05-14,20.73
2023-05-14 09:28:04.495000+00:00,2023-05-14,9.47
2023-05-14 01:04:02.684000+00:00,2023-05-14,1.07
2023-05-12 21:28:05.122000+00:00,2023-05-12,21.47
2023-05-12 11:33:49.791000+00:00,2023-05-12,11.55
2023-05-12 05:39:20.249000+00:00,2023-05-12,5.65
2023-05-11 21:12:40.302000+00:00,2023-05-11,21.2
2023-05-11 11:22:23.770000+00:00,2023-05-11,11.37
2023-05-11 08:14:54.652000+00:00,2023-05-11,8.23
2023-05-10 22:48:21.588000+00:00,2023-05-10,22.8
2023-05-10 10:54:45.686000+00:00,2023-05-10,10.9
2023-05-10 05:31:56.739000+00:00,2023-05-10,5.52
2023-05-10 00:21:24.855000+00:00,2023-05-10,0.35
2023-05-09 20:33:24.468000+00:00,2023-05-09,20.55
2023-05-09 08:31:42.810000+00:00,2023-05-09,8.52
2023-05-09 03:03:32.579000+00:00,2023-05-09,3.05
2023-05-08 23:40:08.155000+00:00,2023-05-08,23.67
2023-05-08 21:36:39.861000+00:00,2023-05-08,21.6
2023-05-08 16:59:09.483000+00:00,2023-05-08,16.98
2023-05-08 05:39:08.405000+00:00,2023-05-08,5.65
2023-05-08 00:45:37.978000+00:00,2023-05-08,0.75
2023-05-07 16:22:20.533000+00:00,2023-05-07,16.37
2023-05-07 11:11:17.573000+00:00,2023-05-07,11.18
2023-05-06 21:10:33.736000+00:00,2023-05-06,21.17
2023-05-06 14:44:11.101000+00:00,2023-05-06,14.73
2023-05-06 11:18:44.720000+00:00,2023-05-06,11.3
2023-05-06 05:27:32.931000+00:00,2023-05-06,5.45
2023-05-06 00:21:16.709000+00:00,2023-05-06,0.35
2023-05-05 08:51:36.510000+00:00,2023-05-05,8.85
2023-05-05 02:34:43.018000+00:00,2023-05-05,2.57
2023-05-04 05:37:29.885000+00:00,2023-05-04,5.62
2023-05-03 19:55:59.431000+00:00,2023-05-03,19.92
2023-05-03 08:48:44.750000+00:00,2023-05-03,8.8
2023-05-03 02:13:08.669000+00:00,2023-05-03,2.22
2023-05-02 11:07:59.600000+00:00,2023-05-02,11.12
2023-05-02 01:46:47.365000+00:00,2023-05-02,1.77
2023-05-01 16:01:43.323000+00:00,2023-05-01,16.02
2023-04-30 23:30:59.911000+00:00,2023-04-30,23.5
2023-04-30 20:23:58.726000+00:00,2023-04-30,20.38
2023-04-30 19:22:00.834000+00:00,2023-04-30,19.37
2023-04-30 05:39:23.330000+00:00,2023-04-30,5.65
2023-04-30 01:31:49.639000+00:00,2023-04-30,1.52
2023-04-28 21:16:08.767000+00:00,2023-04-28,21.27
2023-04-28 04:03:02.205000+00:00,2023-04-28,4.05
2023-04-27 19:21:34.284000+00:00,2023-04-27,19.35
2023-04-27 12:37:49.240000+00:00,2023-04-27,12.62
2023-04-27 08:09:21.878000+00:00,2023-04-27,8.15
2023-04-26 20:22:39.399000+00:00,2023-04-26,20.37
2023-04-26 12:06:17.082000+00:00,2023-04-26,12.1
2023-04-26 04:44:44.959000+00:00,2023-04-26,4.73
2023-04-26 01:35:02.936000+00:00,2023-04-26,1.58
2023-04-25 20:42:29.975000+00:00,2023-04-25,20.7
2023-04-25 12:10:15.806000+00:00,2023-04-25,12.17
2023-04-25 06:06:07.651000+00:00,2023-04-25,6.1
2023-04-24 20:49:37.171000+00:00,2023-04-24,20.82
2023-04-24 11:28:05.741000+00:00,2023-04-24,11.47
2023-04-24 07:02:46.239000+00:00,2023-04-24,7.03
2023-04-24 00:30:11.099000+00:00,2023-04-24,0.5
2023-04-23 19:26:00.846000+00:00,2023-04-23,19.43
2023-04-23 12:31:08.552000+00:00,2023-04-23,12.52
2023-04-23 07:05:06.626000+00:00,2023-04-23,7.08
2023-04-23 01:27:51.920000+00:00,2023-04-23,1.45
2023-04-22 01:01:13.119000+00:00,2023-04-22,1.02
2023-04-21 21:39:41.429000+00:00,2023-04-21,21.65
2023-04-21 11:09:16.852000+00:00,2023-04-21,11.15
2023-04-21 05:51:32.143000+00:00,2023-04-21,5.85
2023-04-20 19:56:23.031000+00:00,2023-04-20,19.93
2023-04-20 12:40:08.120000+00:00,2023-04-20,12.67
2023-04-20 11:14:50.587000+00:00,2023-04-20,11.23
2023-04-20 02:18:36.005000+00:00,2023-04-20,2.3
2023-04-18 00:43:00.582000+00:00,2023-04-18,0.72
2023-04-16 20:18:22.429000+00:00,2023-04-16,20.3
2023-04-16 17:41:10.007000+00:00,2023-04-16,17.68
2023-04-15 15:03:00.176000+00:00,2023-04-15,15.05
2023-04-14 18:32:16+00:00,2023-04-14,18.53
2023-04-14 00:02:08.368000+00:00,2023-04-14,0.03
2023-04-13 12:36:26.709000+00:00,2023-04-13,12.6
2023-04-12 23:45:29.288000+00:00,2023-04-12,23.75
2023-04-12 14:31:35.303000+00:00,2023-04-12,14.52
2023-04-11 20:58:06.678000+00:00,2023-04-11,20.97
2023-04-11 16:07:31.965000+00:00,2023-04-11,16.12
2023-04-10 12:28:03.181000+00:00,2023-04-10,12.47
2023-04-09 19:52:45.203000+00:00,2023-04-09,19.87
2023-04-09 14:12:28.634000+00:00,2023-04-09,14.2
2023-04-08 21:14:54.211000+00:00,2023-04-08,21.23
2023-04-08 15:47:37.117000+00:00,2023-04-08,15.78
2023-04-07 23:49:08.070000+00:00,2023-04-07,23.82
2023-04-07 19:04:57.950000+00:00,2023-04-07,19.07
2023-04-06 23:29:57.195000+00:00,2023-04-06,23.48
2023-04-06 02:02:59.379000+00:00,2023-04-06,2.03
2023-04-05 17:41:32.330000+00:00,2023-04-05,17.68
2023-04-05 11:11:26.017000+00:00,2023-04-05,11.18
2023-04-04 22:51:44.797000+00:00,2023-04-04,22.85
2023-04-03 22:05:38.310000+00:00,2023-04-03,22.08
2023-04-03 17:51:04.245000+00:00,2023-04-03,17.85
2023-04-03 08:59:21.977000+00:00,2023-04-03,8.98
2023-04-02 08:53:13.732000+00:00,2023-04-02,8.88
2023-03-30 21:38:21.671000+00:00,2023-03-30,21.63
2023-03-30 17:03:20.327000+00:00,2023-03-30,17.05
2023-03-29 23:37:54.972000+00:00,2023-03-29,23.62
2023-03-29 01:35:09.278000+00:00,2023-03-29,1.58
2023-03-28 00:20:45.791000+00:00,2023-03-28,0.33
2023-03-27 00:54:12.715000+00:00,2023-03-27,0.9
2023-03-26 13:07:40.485000+00:00,2023-03-26,13.12
2023-03-23 11:06:50.990000+00:00,2023-03-23,11.1
2023-03-23 01:00:46.980000+00:00,2023-03-23,1.0
2023-03-21 19:39:10.573000+00:00,2023-03-21,19.65
2023-03-21 00:58:30.418000+00:00,2023-03-21,0.97
2023-03-19 21:05:20.972000+00:00,2023-03-19,21.08
2023-03-19 13:21:23.853000+00:00,2023-03-19,13.35
2023-03-18 19:16:20.570000+00:00,2023-03-18,19.27
2023-03-17 00:08:33.895000+00:00,2023-03-17,0.13
2023-03-16 18:31:16.072000+00:00,2023-03-16,18.52
2023-03-15 23:28:02.792000+00:00,2023-03-15,23.47
2023-03-14 15:42:22.723000+00:00,2023-03-14,15.7
2023-03-12 17:57:25.246000+00:00,2023-03-12,17.95
2023-03-12 11:38:04.074000+00:00,2023-03-12,11.63
2023-03-12 00:15:21.988000+00:00,2023-03-12,0.25
