timestamp,date,hour
2023-01-23 10:51:49.479000+00:00,2023-01-23,10.85
2023-01-23 02:04:37.531000+00:00,2023-01-23,2.07
2023-01-21 11:07:50.049000+00:00,2023-01-21,11.12
2023-01-21 03:40:25.091000+00:00,2023-01-21,3.67
2023-01-20 04:09:31.756000+00:00,2023-01-20,4.15
2023-01-19 15:57:54.480000+00:00,2023-01-19,15.95
2023-01-19 08:20:24.811000+00:00,2023-01-19,8.33
2023-01-19 04:07:07.306000+00:00,2023-01-19,4.12
2023-01-18 00:54:21.806000+00:00,2023-01-18,0.9
2023-01-17 03:32:16.758000+00:00,2023-01-17,3.53
2023-01-16 07:28:26.311000+00:00,2023-01-16,7.47
2023-01-15 05:19:31.654000+00:00,2023-01-15,5.32
2023-01-13 03:25:21.086000+00:00,2023-01-13,3.42
2023-01-12 03:25:19.099000+00:00,2023-01-12,3.42
2023-01-11 03:45:20.667000+00:00,2023-01-11,3.75
2023-01-08 03:21:40.824000+00:00,2023-01-08,3.35
2023-01-07 02:29:47.530000+00:00,2023-01-07,2.48
2023-01-04 03:35:52.874000+00:00,2023-01-04,3.58
2023-01-03 00:47:42.532000+00:00,2023-01-03,0.78
2023-01-02 12:34:51.185000+00:00,2023-01-02,12.57
2022-12-28 15:18:36.778000+00:00,2022-12-28,15.3
2022-12-27 03:08:36.055000+00:00,2022-12-27,3.13
2022-12-26 03:21:33.336000+00:00,2022-12-26,3.35
2022-12-24 09:12:39.951000+00:00,2022-12-24,9.2
2022-12-23 09:29:44.231000+00:00,2022-12-23,9.48
2022-12-23 02:54:27.796000+00:00,2022-12-23,2.9
2022-12-22 05:07:49.222000+00:00,2022-12-22,5.12
2022-12-20 09:53:39.435000+00:00,2022-12-20,9.88
2022-12-20 06:01:48.974000+00:00,2022-12-20,6.02
2022-12-19 08:16:55.374000+00:00,2022-12-19,8.27
2022-12-18 11:11:46.376000+00:00,2022-12-18,11.18
2022-12-18 07:11:50.815000+00:00,2022-12-18,7.18
2022-12-17 08:34:58.433000+00:00,2022-12-17,8.57
2022-12-16 09:11:48.088000+00:00,2022-12-16,9.18
2022-12-16 05:05:24.827000+00:00,2022-12-16,5.08
2022-12-14 06:22:04.897000+00:00,2022-12-14,6.37
2022-12-13 02:13:30.210000+00:00,2022-12-13,2.22
2022-12-12 03:08:12.751000+00:00,2022-12-12,3.13
2022-12-11 06:20:20.130000+00:00,2022-12-11,6.33
2022-12-07 12:20:22.174000+00:00,2022-12-07,12.33
2022-12-07 00:34:57.906000+00:00,2022-12-07,0.57
2022-12-05 03:21:46.975000+00:00,2022-12-05,3.35
2022-11-25 02:41:13.511000+00:00,2022-11-25,2.68
2022-11-24 13:57:38.187000+00:00,2022-11-24,13.95
2022-11-24 08:38:33.087000+00:00,2022-11-24,8.63
2022-11-23 04:04:23.281000+00:00,2022-11-23,4.07
2022-11-21 06:57:21.503000+00:00,2022-11-21,6.95
2022-11-19 02:30:24.406000+00:00,2022-11-19,2.5
2022-11-18 03:23:16.358000+00:00,2022-11-18,3.38
2022-11-16 04:51:36.669000+00:00,2022-11-16,4.85
2022-11-16 01:47:20.572000+00:00,2022-11-16,1.78
2022-11-15 04:03:30.339000+00:00,2022-11-15,4.05
2022-11-15 00:57:44.516000+00:00,2022-11-15,0.95
2022-11-12 02:14:53.103000+00:00,2022-11-12,2.23
2022-11-11 03:24:46.003000+00:00,2022-11-11,3.4
2022-11-10 03:23:35.916000+00:00,2022-11-10,3.38
2022-11-09 05:14:09.327000+00:00,2022-11-09,5.23
2022-11-08 04:39:07.210000+00:00,2022-11-08,4.65
2022-11-07 03:11:09.442000+00:00,2022-11-07,3.18
2022-11-04 09:20:01.241000+00:00,2022-11-04,9.33
2022-11-03 02:34:22.050000+00:00,2022-11-03,2.57
2022-11-01 03:19:28.889000+00:00,2022-11-01,3.32
2022-10-31 04:35:15.490000+00:00,2022-10-31,4.58
2022-10-30 01:17:48.115000+00:00,2022-10-30,1.28
2022-10-28 03:15:31.153000+00:00,2022-10-28,3.25
2022-10-27 08:17:10.284000+00:00,2022-10-27,8.28
2022-10-25 23:07:36.362000+00:00,2022-10-25,23.12
2022-10-25 01:43:59.773000+00:00,2022-10-25,1.72
2022-10-24 04:48:53.200000+00:00,2022-10-24,4.8
2022-10-21 01:05:30.442000+00:00,2022-10-21,1.08
2022-10-16 07:02:30.738000+00:00,2022-10-16,7.03
2022-10-14 08:06:23.413000+00:00,2022-10-14,8.1
2022-10-14 01:16:24.078000+00:00,2022-10-14,1.27
2022-10-08 10:37:50.123000+00:00,2022-10-08,10.62
2022-10-08 08:02:30.421000+00:00,2022-10-08,8.03
2022-10-07 11:37:13.008000+00:00,2022-10-07,11.62
2022-10-07 04:03:02.362000+00:00,2022-10-07,4.05
2022-10-07 01:12:41.890000+00:00,2022-10-07,1.2
2022-10-05 01:46:13.508000+00:00,2022-10-05,1.77
2022-10-04 03:09:17.519000+00:00,2022-10-04,3.15
2022-10-03 04:34:04.055000+00:00,2022-10-03,4.57
2022-09-29 01:19:50.407000+00:00,2022-09-29,1.32
2022-09-27 01:05:08.570000+00:00,2022-09-27,1.08
2022-09-25 02:02:49.025000+00:00,2022-09-25,2.03
2022-09-23 02:16:12.478000+00:00,2022-09-23,2.27
2022-09-22 04:31:50.303000+00:00,2022-09-22,4.52
2022-09-22 01:23:31.534000+00:00,2022-09-22,1.38
