timestamp,date,hour
2023-08-23 22:50:26.547000+00:00,2023-08-23,22.83
2023-08-23 22:50:20.757000+00:00,2023-08-23,22.83
2023-08-23 22:50:00.576000+00:00,2023-08-23,22.83
2023-08-23 22:49:32.967000+00:00,2023-08-23,22.82
2023-08-23 22:47:42.587000+00:00,2023-08-23,22.78
2023-08-23 22:37:05.850000+00:00,2023-08-23,22.62
2023-08-23 22:36:14.064000+00:00,2023-08-23,22.6
2023-08-23 21:39:21.937000+00:00,2023-08-23,21.65
2023-08-23 21:38:06.750000+00:00,2023-08-23,21.63
2023-08-23 21:37:39.593000+00:00,2023-08-23,21.62
2023-08-23 21:37:12.813000+00:00,2023-08-23,21.62
2023-08-23 21:36:57.620000+00:00,2023-08-23,21.6
2023-08-23 21:35:25.849000+00:00,2023-08-23,21.58
2023-08-23 21:35:18.890000+00:00,2023-08-23,21.58
2023-08-23 21:34:45.338000+00:00,2023-08-23,21.57
2023-08-23 21:34:38.057000+00:00,2023-08-23,21.57
2023-08-23 21:34:29.749000+00:00,2023-08-23,21.57
2023-08-23 21:34:19.885000+00:00,2023-08-23,21.57
2023-08-23 21:31:28.871000+00:00,2023-08-23,21.52
2023-08-23 21:30:38.457000+00:00,2023-08-23,21.5
2023-08-23 21:30:33.491000+00:00,2023-08-23,21.5
2023-08-23 21:30:21.335000+00:00,2023-08-23,21.5
2023-08-23 21:25:29.878000+00:00,2023-08-23,21.42
2023-08-23 21:25:17.153000+00:00,2023-08-23,21.42
2023-08-23 21:20:44.440000+00:00,2023-08-23,21.33
2023-08-23 21:20:07.396000+00:00,2023-08-23,21.33
2023-08-23 21:19:57.257000+00:00,2023-08-23,21.32
2023-08-23 21:19:31.082000+00:00,2023-08-23,21.32
2023-08-23 20:37:49.254000+00:00,2023-08-23,20.62
2023-08-23 20:37:43.625000+00:00,2023-08-23,20.62
2023-08-23 20:36:06.627000+00:00,2023-08-23,20.6
2023-08-23 20:35:48.098000+00:00,2023-08-23,20.58
2023-08-23 20:35:40.838000+00:00,2023-08-23,20.58
2023-08-23 20:35:27.213000+00:00,2023-08-23,20.58
2023-08-23 20:35:03.788000+00:00,2023-08-23,20.58
2023-08-23 20:34:57.908000+00:00,2023-08-23,20.57
2023-08-23 19:53:45.022000+00:00,2023-08-23,19.88
2023-08-23 19:52:06.004000+00:00,2023-08-23,19.87
2023-08-23 19:51:51.753000+00:00,2023-08-23,19.85
2023-08-23 19:50:11.771000+00:00,2023-08-23,19.83
2023-08-23 19:46:42.886000+00:00,2023-08-23,19.77
2023-08-23 19:44:28.395000+00:00,2023-08-23,19.73
2023-08-23 19:44:13.216000+00:00,2023-08-23,19.73
2023-08-23 19:43:49.341000+00:00,2023-08-23,19.72
2023-08-23 19:43:16.904000+00:00,2023-08-23,19.72
2023-08-23 19:43:04.837000+00:00,2023-08-23,19.72
2023-08-23 19:35:21.953000+00:00,2023-08-23,19.58
2023-08-23 19:35:01.326000+00:00,2023-08-23,19.58
2023-08-23 19:33:56.676000+00:00,2023-08-23,19.55
2023-08-23 19:32:20.443000+00:00,2023-08-23,19.53
2023-08-23 19:12:45.107000+00:00,2023-08-23,19.2
2023-08-23 19:12:23.302000+00:00,2023-08-23,19.2
2023-08-23 18:54:50.288000+00:00,2023-08-23,18.9
2023-08-23 18:54:42.046000+00:00,2023-08-23,18.9
2023-08-23 18:54:22.728000+00:00,2023-08-23,18.9
2023-08-23 18:53:24.169000+00:00,2023-08-23,18.88
2023-08-23 18:53:20.127000+00:00,2023-08-23,18.88
2023-08-23 18:50:50.203000+00:00,2023-08-23,18.83
2023-08-23 18:49:50.924000+00:00,2023-08-23,18.82
2023-08-23 18:49:36.347000+00:00,2023-08-23,18.82
2023-08-23 18:35:13.088000+00:00,2023-08-23,18.58
2023-08-23 18:35:06.988000+00:00,2023-08-23,18.58
2023-08-23 18:34:50.179000+00:00,2023-08-23,18.57
2023-08-23 18:04:32.164000+00:00,2023-08-23,18.07
2023-08-23 18:04:27.190000+00:00,2023-08-23,18.07
2023-08-23 18:01:42.623000+00:00,2023-08-23,18.02
2023-08-23 17:44:53.882000+00:00,2023-08-23,17.73
2023-08-23 17:25:24.021000+00:00,2023-08-23,17.42
2023-08-23 17:25:05.480000+00:00,2023-08-23,17.42
2023-08-23 17:24:58.093000+00:00,2023-08-23,17.4
2023-08-23 17:24:47.322000+00:00,2023-08-23,17.4
2023-08-23 17:24:41.823000+00:00,2023-08-23,17.4
2023-08-23 17:24:21.674000+00:00,2023-08-23,17.4
2023-08-23 17:24:01.840000+00:00,2023-08-23,17.4
2023-08-23 17:23:57.491000+00:00,2023-08-23,17.38
2023-08-23 17:23:28.102000+00:00,2023-08-23,17.38
2023-08-23 17:22:35.980000+00:00,2023-08-23,17.37
2023-08-23 17:21:32.151000+00:00,2023-08-23,17.35
2023-08-23 17:21:00.435000+00:00,2023-08-23,17.35
2023-08-23 17:20:22.519000+00:00,2023-08-23,17.33
2023-08-23 17:19:48.390000+00:00,2023-08-23,17.32
2023-08-23 17:19:16.990000+00:00,2023-08-23,17.32
2023-08-23 17:19:00.178000+00:00,2023-08-23,17.32
2023-08-23 17:18:45.968000+00:00,2023-08-23,17.3
2023-08-23 17:18:26.017000+00:00,2023-08-23,17.3
2023-08-23 17:18:11.870000+00:00,2023-08-23,17.3
2023-08-23 17:18:05.751000+00:00,2023-08-23,17.3
2023-08-23 17:17:53.485000+00:00,2023-08-23,17.28
2023-08-23 17:17:11.382000+00:00,2023-08-23,17.28
2023-08-23 17:16:19.712000+00:00,2023-08-23,17.27
2023-08-23 17:16:08.249000+00:00,2023-08-23,17.27
2023-08-23 17:16:01.567000+00:00,2023-08-23,17.27
2023-08-23 17:15:19.893000+00:00,2023-08-23,17.25
2023-08-23 17:00:55.632000+00:00,2023-08-23,17.0
2023-08-23 17:00:47.803000+00:00,2023-08-23,17.0
2023-08-23 17:00:29.601000+00:00,2023-08-23,17.0
2023-08-23 16:59:38.248000+00:00,2023-08-23,16.98
2023-08-23 16:58:39.953000+00:00,2023-08-23,16.97
2023-08-23 16:46:50.156000+00:00,2023-08-23,16.77
2023-08-23 16:46:34.379000+00:00,2023-08-23,16.77
2023-08-23 16:46:21.445000+00:00,2023-08-23,16.77
2023-08-23 16:45:36.681000+00:00,2023-08-23,16.75
2023-08-23 16:44:45.269000+00:00,2023-08-23,16.73
2023-08-23 16:44:12.795000+00:00,2023-08-23,16.73
2023-08-23 16:42:54.984000+00:00,2023-08-23,16.7
2023-08-23 16:42:18.541000+00:00,2023-08-23,16.7
2023-08-23 16:42:00.808000+00:00,2023-08-23,16.7
2023-08-23 16:39:10.852000+00:00,2023-08-23,16.65
2023-08-23 16:38:45.520000+00:00,2023-08-23,16.63
2023-08-23 16:38:27.849000+00:00,2023-08-23,16.63
2023-08-23 16:38:01.986000+00:00,2023-08-23,16.63
2023-08-23 16:37:50.566000+00:00,2023-08-23,16.62
2023-08-23 16:35:31.312000+00:00,2023-08-23,16.58
2023-08-23 16:35:00.446000+00:00,2023-08-23,16.58
2023-08-23 16:30:38.521000+00:00,2023-08-23,16.5
2023-08-23 16:30:27.794000+00:00,2023-08-23,16.5
2023-08-23 16:30:12.098000+00:00,2023-08-23,16.5
2023-08-23 16:29:42.554000+00:00,2023-08-23,16.48
2023-08-23 16:29:35.060000+00:00,2023-08-23,16.48
2023-08-23 16:29:28.505000+00:00,2023-08-23,16.48
2023-08-23 15:56:45.218000+00:00,2023-08-23,15.93
2023-08-23 06:35:32.454000+00:00,2023-08-23,6.58
2023-08-23 06:13:05.027000+00:00,2023-08-23,6.22
2023-08-23 06:04:37.149000+00:00,2023-08-23,6.07
2023-08-23 06:04:31.871000+00:00,2023-08-23,6.07
2023-08-23 06:04:29.395000+00:00,2023-08-23,6.07
2023-08-23 06:04:21.885000+00:00,2023-08-23,6.07
2023-08-23 06:04:18.780000+00:00,2023-08-23,6.07
2023-08-23 06:03:57.766000+00:00,2023-08-23,6.05
2023-08-23 06:03:03.521000+00:00,2023-08-23,6.05
2023-08-23 06:02:58.354000+00:00,2023-08-23,6.03
2023-08-23 06:02:57.060000+00:00,2023-08-23,6.03
2023-08-23 06:02:55.579000+00:00,2023-08-23,6.03
2023-08-23 06:02:35.370000+00:00,2023-08-23,6.03
2023-08-23 06:02:18.356000+00:00,2023-08-23,6.03
2023-08-23 05:59:07.462000+00:00,2023-08-23,5.98
2023-08-23 05:58:55.683000+00:00,2023-08-23,5.97
2023-08-23 05:58:31.243000+00:00,2023-08-23,5.97
2023-08-23 05:58:01.304000+00:00,2023-08-23,5.97
2023-08-23 05:57:19.878000+00:00,2023-08-23,5.95
2023-08-23 05:57:19.222000+00:00,2023-08-23,5.95
2023-08-23 05:55:20.244000+00:00,2023-08-23,5.92
2023-08-23 05:55:00.379000+00:00,2023-08-23,5.92
2023-08-23 05:53:53.908000+00:00,2023-08-23,5.88
2023-08-23 05:52:57.557000+00:00,2023-08-23,5.87
2023-08-23 05:52:43.207000+00:00,2023-08-23,5.87
2023-08-23 05:51:34.278000+00:00,2023-08-23,5.85
2023-08-23 05:51:12.012000+00:00,2023-08-23,5.85
2023-08-23 05:48:51.684000+00:00,2023-08-23,5.8
2023-08-23 05:48:04.952000+00:00,2023-08-23,5.8
2023-08-23 05:47:52.433000+00:00,2023-08-23,5.78
2023-08-23 05:47:41.371000+00:00,2023-08-23,5.78
2023-08-23 05:47:26.613000+00:00,2023-08-23,5.78
2023-08-23 05:47:13.869000+00:00,2023-08-23,5.78
2023-08-23 05:46:57.657000+00:00,2023-08-23,5.77
2023-08-23 05:46:41.195000+00:00,2023-08-23,5.77
2023-08-23 05:46:29.839000+00:00,2023-08-23,5.77
2023-08-23 05:46:07.660000+00:00,2023-08-23,5.77
2023-08-23 05:46:00.657000+00:00,2023-08-23,5.77
2023-08-23 05:45:37.097000+00:00,2023-08-23,5.75
2023-08-23 05:45:24.264000+00:00,2023-08-23,5.75
2023-08-23 05:45:10.875000+00:00,2023-08-23,5.75
2023-08-23 05:45:06.411000+00:00,2023-08-23,5.75
2023-08-23 05:44:51.421000+00:00,2023-08-23,5.73
2023-08-23 05:44:45.419000+00:00,2023-08-23,5.73
2023-08-23 05:44:31.056000+00:00,2023-08-23,5.73
2023-08-23 05:44:20.431000+00:00,2023-08-23,5.73
2023-08-23 05:43:52.879000+00:00,2023-08-23,5.72
2023-08-23 05:43:42.350000+00:00,2023-08-23,5.72
2023-08-23 05:43:35.610000+00:00,2023-08-23,5.72
2023-08-23 05:43:04.360000+00:00,2023-08-23,5.72
2023-08-23 05:43:01.565000+00:00,2023-08-23,5.72
2023-08-23 05:42:44.801000+00:00,2023-08-23,5.7
2023-08-23 05:42:29.768000+00:00,2023-08-23,5.7
2023-08-23 05:42:26.238000+00:00,2023-08-23,5.7
2023-08-23 05:42:23.643000+00:00,2023-08-23,5.7
2023-08-23 05:42:13.344000+00:00,2023-08-23,5.7
2023-08-23 05:41:51.478000+00:00,2023-08-23,5.68
2023-08-23 05:41:26.123000+00:00,2023-08-23,5.68
2023-08-23 05:41:25.363000+00:00,2023-08-23,5.68
2023-08-23 05:41:18.779000+00:00,2023-08-23,5.68
2023-08-23 05:40:50.990000+00:00,2023-08-23,5.67
2023-08-23 05:39:54.490000+00:00,2023-08-23,5.65
2023-08-23 05:39:47.552000+00:00,2023-08-23,5.65
2023-08-23 05:39:27.098000+00:00,2023-08-23,5.65
2023-08-23 05:39:12.091000+00:00,2023-08-23,5.65
2023-08-23 05:39:06.151000+00:00,2023-08-23,5.65
2023-08-23 05:38:56.777000+00:00,2023-08-23,5.63
2023-08-23 05:38:49.814000+00:00,2023-08-23,5.63
2023-08-23 05:38:29.646000+00:00,2023-08-23,5.63
2023-08-23 05:38:12.690000+00:00,2023-08-23,5.63
2023-08-23 05:38:00.440000+00:00,2023-08-23,5.63
2023-08-23 05:37:52.717000+00:00,2023-08-23,5.62
2023-08-23 05:37:48.290000+00:00,2023-08-23,5.62
2023-08-23 05:36:35.298000+00:00,2023-08-23,5.6
2023-08-23 05:36:29.163000+00:00,2023-08-23,5.6
2023-08-23 05:36:11.930000+00:00,2023-08-23,5.6
2023-08-23 05:36:09.300000+00:00,2023-08-23,5.6
2023-08-23 05:35:58.592000+00:00,2023-08-23,5.58
2023-08-23 05:35:26.838000+00:00,2023-08-23,5.58
2023-08-23 05:35:02.947000+00:00,2023-08-23,5.58
2023-08-23 05:34:50.747000+00:00,2023-08-23,5.57
2023-08-23 05:34:45.669000+00:00,2023-08-23,5.57
2023-08-23 05:34:32.905000+00:00,2023-08-23,5.57
2023-08-23 05:34:15.490000+00:00,2023-08-23,5.57
2023-08-23 05:33:59.976000+00:00,2023-08-23,5.55
2023-08-23 05:33:29.002000+00:00,2023-08-23,5.55
2023-08-23 05:33:13.593000+00:00,2023-08-23,5.55
2023-08-23 05:32:43.648000+00:00,2023-08-23,5.53
2023-08-23 05:32:35.711000+00:00,2023-08-23,5.53
2023-08-23 05:31:12.155000+00:00,2023-08-23,5.52
2023-08-23 05:31:05.211000+00:00,2023-08-23,5.52
2023-08-23 05:30:52.419000+00:00,2023-08-23,5.5
2023-08-23 05:30:39.762000+00:00,2023-08-23,5.5
2023-08-23 05:30:16.264000+00:00,2023-08-23,5.5
2023-08-23 05:30:11.670000+00:00,2023-08-23,5.5
2023-08-23 05:30:03.121000+00:00,2023-08-23,5.5
2023-08-23 05:29:59.903000+00:00,2023-08-23,5.48
2023-08-23 05:29:46.388000+00:00,2023-08-23,5.48
2023-08-23 05:29:42.033000+00:00,2023-08-23,5.48
2023-08-23 05:29:07.957000+00:00,2023-08-23,5.48
2023-08-23 05:24:54.994000+00:00,2023-08-23,5.4
2023-08-23 05:24:47.698000+00:00,2023-08-23,5.4
2023-08-23 05:24:34.872000+00:00,2023-08-23,5.4
2023-08-23 05:24:33.196000+00:00,2023-08-23,5.4
2023-08-23 05:24:22.036000+00:00,2023-08-23,5.4
2023-08-23 05:23:45.884000+00:00,2023-08-23,5.38
2023-08-23 05:23:21.425000+00:00,2023-08-23,5.38
2023-08-23 05:22:31.997000+00:00,2023-08-23,5.37
2023-08-23 05:22:26.566000+00:00,2023-08-23,5.37
2023-08-23 05:22:21.175000+00:00,2023-08-23,5.37
2023-08-23 05:21:50.849000+00:00,2023-08-23,5.35
2023-08-23 05:21:26.364000+00:00,2023-08-23,5.35
2023-08-23 05:20:41.614000+00:00,2023-08-23,5.33
2023-08-23 05:20:16.255000+00:00,2023-08-23,5.33
2023-08-23 05:20:04.874000+00:00,2023-08-23,5.33
2023-08-23 05:19:41.143000+00:00,2023-08-23,5.32
2023-08-23 05:19:26.221000+00:00,2023-08-23,5.32
2023-08-23 05:19:18.673000+00:00,2023-08-23,5.32
2023-08-23 05:18:38.770000+00:00,2023-08-23,5.3
2023-08-23 05:18:10.800000+00:00,2023-08-23,5.3
2023-08-23 05:17:56.824000+00:00,2023-08-23,5.28
2023-08-23 05:08:43.165000+00:00,2023-08-23,5.13
2023-08-23 05:00:06.449000+00:00,2023-08-23,5.0
2023-08-23 04:59:14.962000+00:00,2023-08-23,4.98
2023-08-23 04:59:09.758000+00:00,2023-08-23,4.98
2023-08-23 04:59:04.051000+00:00,2023-08-23,4.98
2023-08-23 04:58:35.832000+00:00,2023-08-23,4.97
2023-08-23 04:53:13.137000+00:00,2023-08-23,4.88
2023-08-23 03:42:32.502000+00:00,2023-08-23,3.7
2023-08-23 03:07:27.119000+00:00,2023-08-23,3.12
2023-08-23 03:06:34.810000+00:00,2023-08-23,3.1
2023-08-23 03:06:25.109000+00:00,2023-08-23,3.1
2023-08-23 02:35:28.233000+00:00,2023-08-23,2.58
2023-08-23 02:35:22.536000+00:00,2023-08-23,2.58
2023-08-23 02:33:54.218000+00:00,2023-08-23,2.55
2023-08-23 02:33:47.400000+00:00,2023-08-23,2.55
2023-08-23 02:33:42.407000+00:00,2023-08-23,2.55
2023-08-23 02:12:54.580000+00:00,2023-08-23,2.2
2023-08-23 01:53:32.982000+00:00,2023-08-23,1.88
2023-08-23 01:53:27.295000+00:00,2023-08-23,1.88
2023-08-23 01:24:22.506000+00:00,2023-08-23,1.4
2023-08-23 01:23:56.012000+00:00,2023-08-23,1.38
2023-08-23 01:23:10.562000+00:00,2023-08-23,1.38
2023-08-23 01:22:20.608000+00:00,2023-08-23,1.37
2023-08-23 01:21:50.125000+00:00,2023-08-23,1.35
2023-08-23 01:21:15.084000+00:00,2023-08-23,1.35
2023-08-23 01:06:45.153000+00:00,2023-08-23,1.1
2023-08-23 00:42:19.246000+00:00,2023-08-23,0.7
2023-08-23 00:42:17.714000+00:00,2023-08-23,0.7
2023-08-23 00:41:26.367000+00:00,2023-08-23,0.68
2023-08-23 00:39:14.501000+00:00,2023-08-23,0.65
2023-08-23 00:38:58.643000+00:00,2023-08-23,0.63
2023-08-23 00:38:39.740000+00:00,2023-08-23,0.63
2023-08-23 00:38:20.089000+00:00,2023-08-23,0.63
2023-08-23 00:38:04.639000+00:00,2023-08-23,0.63
2023-08-23 00:37:48.400000+00:00,2023-08-23,0.62
2023-08-23 00:37:21.532000+00:00,2023-08-23,0.62
2023-08-23 00:37:05.551000+00:00,2023-08-23,0.62
2023-08-23 00:37:00.863000+00:00,2023-08-23,0.62
2023-08-23 00:36:57.806000+00:00,2023-08-23,0.6
2023-08-23 00:36:43.673000+00:00,2023-08-23,0.6
2023-08-23 00:36:16.929000+00:00,2023-08-23,0.6
2023-08-23 00:36:13.912000+00:00,2023-08-23,0.6
2023-08-23 00:36:05.541000+00:00,2023-08-23,0.6
2023-08-23 00:35:53.270000+00:00,2023-08-23,0.58
2023-08-23 00:35:47.370000+00:00,2023-08-23,0.58
2023-08-23 00:35:16.887000+00:00,2023-08-23,0.58
2023-08-23 00:35:08.429000+00:00,2023-08-23,0.58
2023-08-23 00:34:55.554000+00:00,2023-08-23,0.57
2023-08-23 00:34:37.353000+00:00,2023-08-23,0.57
2023-08-23 00:34:28.890000+00:00,2023-08-23,0.57
2023-08-23 00:34:05.642000+00:00,2023-08-23,0.57
2023-08-23 00:33:51.667000+00:00,2023-08-23,0.55
2023-08-23 00:33:31.405000+00:00,2023-08-23,0.55
2023-08-23 00:32:44.307000+00:00,2023-08-23,0.53
2023-08-23 00:32:32.032000+00:00,2023-08-23,0.53
2023-08-23 00:30:16.544000+00:00,2023-08-23,0.5
2023-08-23 00:29:58+00:00,2023-08-23,0.48
2023-08-23 00:29:51.430000+00:00,2023-08-23,0.48
2023-08-23 00:29:38.040000+00:00,2023-08-23,0.48
2023-08-23 00:27:24.178000+00:00,2023-08-23,0.45
2023-08-23 00:26:06.196000+00:00,2023-08-23,0.43
2023-08-23 00:25:57.135000+00:00,2023-08-23,0.42
2023-08-23 00:24:58.363000+00:00,2023-08-23,0.4
2023-08-23 00:24:52.627000+00:00,2023-08-23,0.4
2023-08-22 23:58:15.568000+00:00,2023-08-22,23.97
2023-08-22 23:57:39.452000+00:00,2023-08-22,23.95
2023-08-22 23:57:07.149000+00:00,2023-08-22,23.95
2023-08-22 23:23:47.635000+00:00,2023-08-22,23.38
2023-08-22 23:20:09.621000+00:00,2023-08-22,23.33
2023-08-22 23:20:03.621000+00:00,2023-08-22,23.33
2023-08-22 18:35:46.643000+00:00,2023-08-22,18.58
2023-08-22 18:35:14.074000+00:00,2023-08-22,18.58
2023-08-22 17:19:51.738000+00:00,2023-08-22,17.32
2023-08-22 17:19:33.746000+00:00,2023-08-22,17.32
2023-08-22 17:18:15.793000+00:00,2023-08-22,17.3
2023-08-22 17:18:07.619000+00:00,2023-08-22,17.3
2023-08-22 17:17:56.861000+00:00,2023-08-22,17.28
2023-08-22 17:17:54.153000+00:00,2023-08-22,17.28
2023-08-22 17:16:57.307000+00:00,2023-08-22,17.27
2023-08-22 17:16:19.243000+00:00,2023-08-22,17.27
2023-08-22 17:16:03.802000+00:00,2023-08-22,17.27
2023-08-22 17:15:14.541000+00:00,2023-08-22,17.25
2023-08-22 17:15:00.848000+00:00,2023-08-22,17.25
2023-08-22 17:14:50.698000+00:00,2023-08-22,17.23
2023-08-22 17:14:27.751000+00:00,2023-08-22,17.23
2023-08-22 17:13:41.173000+00:00,2023-08-22,17.22
2023-08-22 17:13:34.186000+00:00,2023-08-22,17.22
2023-08-22 16:48:32.439000+00:00,2023-08-22,16.8
2023-08-22 16:48:30.479000+00:00,2023-08-22,16.8
2023-08-22 16:42:33.172000+00:00,2023-08-22,16.7
2023-08-22 16:42:19.944000+00:00,2023-08-22,16.7
2023-08-22 16:42:08.834000+00:00,2023-08-22,16.7
2023-08-22 16:38:54.328000+00:00,2023-08-22,16.63
2023-08-22 06:51:25.832000+00:00,2023-08-22,6.85
2023-08-22 06:51:17.880000+00:00,2023-08-22,6.85
2023-08-22 05:07:01.394000+00:00,2023-08-22,5.12
2023-08-22 05:06:25.721000+00:00,2023-08-22,5.1
2023-08-22 05:01:18.383000+00:00,2023-08-22,5.02
2023-08-22 05:01:08.786000+00:00,2023-08-22,5.02
2023-08-22 05:00:36.705000+00:00,2023-08-22,5.0
2023-08-22 04:59:28.394000+00:00,2023-08-22,4.98
2023-08-22 04:59:16.316000+00:00,2023-08-22,4.98
2023-08-22 04:59:04.123000+00:00,2023-08-22,4.98
2023-08-22 04:58:55.691000+00:00,2023-08-22,4.97
2023-08-22 04:58:31.093000+00:00,2023-08-22,4.97
2023-08-22 04:58:22.637000+00:00,2023-08-22,4.97
2023-08-22 04:58:12.800000+00:00,2023-08-22,4.97
2023-08-22 04:58:09.994000+00:00,2023-08-22,4.97
2023-08-22 04:57:49.565000+00:00,2023-08-22,4.95
2023-08-22 04:57:37.204000+00:00,2023-08-22,4.95
2023-08-22 04:56:52.642000+00:00,2023-08-22,4.93
2023-08-22 04:56:42.649000+00:00,2023-08-22,4.93
2023-08-22 04:56:30.883000+00:00,2023-08-22,4.93
2023-08-22 04:56:27.003000+00:00,2023-08-22,4.93
2023-08-22 04:56:00.566000+00:00,2023-08-22,4.93
2023-08-22 04:55:17.773000+00:00,2023-08-22,4.92
2023-08-22 04:54:57.669000+00:00,2023-08-22,4.9
2023-08-22 04:53:10.410000+00:00,2023-08-22,4.88
2023-08-22 04:51:20.250000+00:00,2023-08-22,4.85
2023-08-22 04:51:17.345000+00:00,2023-08-22,4.85
2023-08-22 04:49:42.999000+00:00,2023-08-22,4.82
2023-08-22 04:49:34.581000+00:00,2023-08-22,4.82
2023-08-22 04:49:19.773000+00:00,2023-08-22,4.82
2023-08-22 04:49:10.547000+00:00,2023-08-22,4.82
2023-08-22 04:49:09.215000+00:00,2023-08-22,4.82
2023-08-22 04:49:05.313000+00:00,2023-08-22,4.82
2023-08-22 04:48:34.382000+00:00,2023-08-22,4.8
2023-08-22 04:48:17.931000+00:00,2023-08-22,4.8
2023-08-22 04:28:40.832000+00:00,2023-08-22,4.47
2023-08-22 04:28:19.719000+00:00,2023-08-22,4.47
2023-08-22 04:28:07.590000+00:00,2023-08-22,4.47
2023-08-22 04:27:43.061000+00:00,2023-08-22,4.45
2023-08-22 04:27:39.119000+00:00,2023-08-22,4.45
2023-08-22 04:27:32.104000+00:00,2023-08-22,4.45
2023-08-22 04:23:22.192000+00:00,2023-08-22,4.38
2023-08-22 04:23:16.787000+00:00,2023-08-22,4.38
2023-08-22 04:23:01.378000+00:00,2023-08-22,4.38
2023-08-22 04:22:49.977000+00:00,2023-08-22,4.37
2023-08-22 04:22:36.221000+00:00,2023-08-22,4.37
2023-08-22 04:22:25.770000+00:00,2023-08-22,4.37
2023-08-22 04:22:04.797000+00:00,2023-08-22,4.37
2023-08-22 04:21:40.215000+00:00,2023-08-22,4.35
2023-08-22 04:21:20.646000+00:00,2023-08-22,4.35
2023-08-22 04:21:04.740000+00:00,2023-08-22,4.35
2023-08-22 03:19:28.751000+00:00,2023-08-22,3.32
2023-08-22 02:01:24.286000+00:00,2023-08-22,2.02
2023-08-22 00:25:03.414000+00:00,2023-08-22,0.42
2023-08-21 22:26:11.151000+00:00,2023-08-21,22.43
2023-08-21 22:25:59.873000+00:00,2023-08-21,22.42
